t1valids;t2valids;t3valids;t4valids;t5valids;t6valids;t7valids;t8valids;t9valids;t1baum;t2baum;t3baum;t4baum;t5baum;t6baum;t7baum;t8baum;t9baum;sex;reg_ling;typ3;wlerlev3;hiseineu3cat;fmedu;id;hr1_kal;hr2_kal;hr3_kal;hr4_kal;hr5_kal;hr6_kal;hr7_kal;hr8_kal;hr9_kal
1;1;1;0;1;0;0;1;0;4;4;6;;3;;;7;;1;2;2;1;1;1;134;8.07657824;8.972670461;8.904707217;8.131887995;17.59006396;18.87101163;44.18221273;192.3784016;120.3244958
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;2;;2;1;3;135;5.489738239;8.351195307;;;;;;;
1;1;1;1;1;1;1;1;1;3;3;5;1;4;1;8;1;1;2;1;1;2;2;3;136;25.92097021;24.59275979;25.45326836;25.17700072;24.02007023;26.88412187;25.16819344;24.49309205;20.69398806
1;1;1;1;1;1;1;1;1;3;3;5;5;4;3;8;8;1;1;2;;3;2;3;137;3.345303104;3.06809757;2.740553506;2.740445091;2.505113951;2.124107631;1.577564642;2.868562567;1.472694789
1;0;0;0;0;0;0;0;0;3;;;;;;;;;2;2;;1;3;3;138;7.873518528;10.09516829;10.41001123;19.91237393;;;;;
1;0;1;1;1;0;0;1;0;3;;5;5;1;;;1;;2;1;1;2;2;1;139;8.997408646;9.745137207;12.89883541;12.99411312;14.02318589;14.75159819;18.4627549;33.40587047;52.09955953
1;1;1;1;0;0;1;1;1;4;4;6;3;;;8;1;1;2;1;1;3;1;3;140;8.484060834;8.08472295;9.231600532;10.69737448;11.33510387;17.54218894;46.62232112;63.93613134;55.50588533
1;1;1;0;0;0;0;0;0;2;3;5;;;;;;;2;1;1;3;3;3;141;23.18751067;22.47642429;23.85595439;25.32583786;;;;;
1;1;1;1;1;1;1;1;1;3;3;5;8;7;7;1;1;3;1;2;1;2;3;3;142;5.453422158;5.147794612;4.934678239;4.615650851;4.55927586;4.199950408;3.086609845;3.321285213;3.288145096
1;0;1;1;1;1;1;1;1;4;;6;6;6;8;8;1;1;1;2;;2;1;1;143;4.968898097;5.689111467;6.520367289;6.231273435;6.056873167;6.417000682;4.743233871;4.352207912;5.36651837
1;1;1;1;1;1;1;1;1;4;4;6;4;8;8;8;8;8;1;1;1;3;1;2;144;8.041788913;8.102495706;8.238862027;8.274437082;8.403082628;8.695464506;8.255090934;7.967378932;7.10611635
1;1;1;0;0;0;0;0;0;3;3;5;;;;;;;2;1;1;2;3;2;145;8.83329525;9.080504094;9.840639001;11.17887473;;;;;
0;1;1;1;1;1;1;1;0;;3;5;5;1;1;3;3;;1;2;;2;1;1;146;8.790311258;15.74346214;15.46372084;16.22451179;15.35944423;14.15699475;15.60982277;36.15133146;22.97824956
1;1;1;1;1;1;1;1;0;4;4;6;6;6;8;8;1;;2;2;1;2;1;2;147;4.503823267;3.865094004;3.807853407;3.147903619;3.286028519;2.922793303;2.222641911;2.330055841;2.007233868
1;1;1;1;0;0;0;0;0;4;4;6;8;;;;;;2;1;1;2;2;2;148;8.622403823;8.201301742;8.486324535;8.059981501;7.856219587;;;;
1;1;1;1;1;1;1;1;1;3;3;5;7;7;7;1;1;3;1;2;;;;;149;5.514406292;6.225029675;6.034026593;6.05908244;6.324851563;7.072273144;5.383174814;4.864313245;5.822799863
1;1;1;1;1;1;1;1;1;4;4;6;6;1;1;1;3;1;1;1;1;3;1;2;150;5.78084915;5.848190256;6.021643084;5.822407922;5.759541163;5.793005273;5.831028651;5.406754707;4.864291835
1;1;1;1;1;1;1;1;1;4;4;6;8;4;8;8;1;1;1;2;1;3;3;3;151;4.491314177;4.175490256;4.024274407;3.747256423;3.795216092;3.452425026;2.554588018;2.94821031;2.445571198
1;1;1;1;1;1;1;1;1;3;3;5;5;1;3;3;1;3;2;2;1;2;1;3;152;42.98339159;40.61349232;44.51580121;37.67908022;41.53475138;41.06934783;41.29851218;49.2842553;62.11777745
1;1;1;1;1;1;1;1;1;4;4;6;3;8;8;8;3;3;2;1;1;3;3;2;153;32.02486203;31.99854426;32.82041672;31.2725933;29.77854744;30.96527324;28.39410971;26.28888461;23.31391004
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;8;1;1;2;1;3;3;3;154;3.891970194;3.773150055;3.601473626;3.348522754;3.313047023;2.977577746;2.203229432;2.3351823;1.895274227
1;1;1;1;1;1;1;1;1;2;3;5;5;5;5;3;3;1;2;2;;2;3;3;155;7.486866665;9.870028697;11.09676;11.10338913;10.29189022;12.55437146;8.977815092;15.42378298;20.94210383
1;1;0;0;0;0;0;0;0;2;3;;;;;;;;2;1;2;2;3;3;156;28.12971119;40.81198669;;;;;;;
1;1;1;1;1;1;1;1;1;4;4;6;5;5;5;5;8;8;1;1;1;3;1;3;157;16.11961414;16.30207002;17.0397551;16.61553628;16.30805332;16.59354342;15.91823413;14.9194654;14.07870696
1;1;1;1;1;1;1;0;1;4;4;6;4;1;1;1;;1;1;2;1;2;3;3;158;4.00393844;3.963204096;4.229309803;4.2643992;4.245834774;3.9539437;3.045328612;3.397524106;4.69935115
1;1;1;1;1;1;1;1;0;4;4;6;6;8;8;8;3;;1;2;;2;3;3;159;3.791820854;4.137388452;4.374578337;4.127272161;4.036049201;4.034154156;2.93883009;2.622184149;
1;1;1;1;0;1;0;0;0;2;2;5;5;;2;;;;1;1;1;3;1;2;160;5.946732279;6.767974475;7.387567758;7.282766302;7.539719299;12.86153871;26.75357211;82.21173276;324.9390537
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;1;2;2;1;2;161;10.21604554;;;;;;;;
1;1;1;1;1;1;1;0;0;3;3;5;5;1;3;7;;;2;2;1;1;1;1;162;4.696652802;4.267953319;4.162643378;3.513434059;3.617422584;3.217555307;2.448556196;3.239729592;6.011676876
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;1;2;3;3;3;163;18.26506664;;;;;;;;
1;1;1;1;1;1;1;1;1;2;4;5;5;5;5;1;1;1;1;2;;2;2;;164;3.389991732;3.648245583;3.469652437;3.240099091;3.136322554;3.586700154;2.744003841;2.466913099;3.022350233
1;1;1;0;0;0;0;0;0;4;4;6;;;;;;;2;2;1;3;3;2;165;5.626542139;4.946484636;4.727013667;;;;;;
1;1;1;1;1;1;1;1;1;3;3;5;1;1;1;1;1;1;1;1;2;2;1;3;166;8.31540788;8.224723379;8.728963578;9.452439646;7.049375996;7.647294976;7.399291683;7.685396652;6.313538376
1;1;0;1;1;1;0;0;0;3;3;;5;5;1;;;;2;2;;1;;1;167;1.962910443;2.362181878;3.052072064;3.654713003;3.736670553;5.316281321;5.513269198;16.47851448;43.70320756
1;1;1;1;1;1;1;1;1;3;3;5;1;1;1;1;1;1;1;1;1;2;1;2;168;5.583959267;5.83079133;6.159468958;6.420293977;6.376753841;7.636976028;7.773684664;8.248358594;7.88860001
0;1;0;1;1;0;0;0;0;;3;;5;5;;;;;2;1;2;2;2;3;169;10.85060549;16.86909107;23.28735381;53.17665686;44.22030335;51.77154435;;;
1;1;1;1;1;1;1;1;1;2;3;5;5;3;3;1;1;1;1;2;;3;2;2;170;4.901690691;6.466744675;6.403694977;5.957270958;6.522999002;7.898179648;8.48189537;10.15285439;13.36000304
0;1;0;0;0;0;0;0;0;;2;;;;;;;;2;2;;2;1;2;171;3.267073147;6.651177623;5.905820235;9.49022957;;;;;
0;1;1;1;1;1;1;1;1;;3;5;5;1;1;1;3;3;1;2;1;2;1;2;172;4.021381517;4.472948252;5.330275207;6.504131432;8.66164768;8.52440588;9.298323454;14.98885586;14.58352585
1;0;1;1;1;1;1;0;1;3;;5;5;1;1;1;;5;2;2;;2;1;1;173;5.301597257;6.795393138;8.036480601;8.70293388;9.459526946;11.78041266;9.99836212;10.93471773;12.42109767
1;1;1;0;0;0;0;0;0;2;3;5;;;;;;;1;2;2;2;2;3;174;3.704055967;3.895642438;3.601358266;;;;;;
1;1;1;1;1;1;1;1;1;3;3;5;5;3;5;5;1;1;2;1;2;2;1;3;175;10.66549486;10.23590983;10.37972758;10.41835734;8.114397692;7.064946387;5.859078519;8.322582715;6.141986957
1;1;1;0;0;0;1;0;1;4;4;6;;;;8;;7;2;2;;2;3;3;176;4.304723095;4.688005989;4.771695336;4.623226189;7.473378543;29.17540839;96.6505687;239.3784711;124.3162897
1;1;1;1;1;0;0;0;0;4;4;6;3;8;;;;;1;1;1;3;1;3;177;7.288095281;7.487530409;7.635110716;7.547189633;7.726596534;;;;
1;1;1;1;1;1;1;1;1;3;3;5;5;7;7;7;1;1;1;1;1;3;1;2;178;26.4852717;27.35755985;28.13716267;27.77737208;27.97709778;28.46686713;26.8416809;25.11446214;22.28017804
0;0;1;0;0;0;0;0;0;;;5;;;;;;;1;2;;2;2;2;179;4.03248146;7.027668988;10.14573493;;;;;;
1;0;0;1;1;1;1;1;0;4;;;2;2;6;6;2;;1;2;1;3;3;2;180;5.444429151;5.163609319;5.850304583;7.192903871;9.378260885;10.03881748;8.055498482;9.220334067;8.028680867
1;1;1;1;1;1;1;1;1;3;3;5;5;1;1;1;1;1;2;1;1;3;1;1;181;51.79453106;58.3963987;61.5725162;61.00244686;57.99760232;65.12093207;62.15993781;61.83105666;70.48335316
1;1;1;1;1;1;1;1;0;4;4;6;6;1;1;1;7;;1;2;;3;2;2;182;3.505072943;3.760524888;3.789913569;3.846366833;4.631434216;5.069202417;4.139426765;3.701230608;5.144327597
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;1;8;2;2;1;3;3;3;183;18.77528205;15.89061141;14.78734066;12.24151012;11.79542918;10.37097402;7.886620481;7.934140564;6.661727215
1;1;1;0;0;0;0;0;0;2;2;4;;;;;;;1;1;2;2;2;1;184;29.30726007;43.31920796;55.17696581;;;;;;
1;1;1;1;1;1;1;1;1;3;3;5;5;1;3;1;5;1;2;1;2;2;3;2;185;13.32927012;13.30486249;13.52542202;13.8009641;10.72044977;9.333952528;7.888654826;10.72158641;8.294789873
1;1;1;1;1;1;0;0;1;4;4;6;5;5;5;;;3;2;2;;2;;1;186;4.179009961;4.486790182;4.421499343;4.234041164;4.226619878;5.263616943;4.841304497;12.36408244;28.31314809
1;1;1;1;1;1;1;1;1;2;4;6;6;4;4;1;1;1;1;2;1;2;1;3;187;3.640283477;3.432831978;3.296797577;3.072908792;3.073757432;2.762517906;2.046263449;2.216457976;1.852330886
1;1;1;1;1;1;1;1;1;4;4;6;6;1;4;8;8;8;1;2;1;2;3;3;188;7.996054252;7.734409345;7.401433088;6.939050523;6.754340007;6.175844448;4.617635417;5.032917348;4.373064172
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;1;1;2;2;3;189;9.23792896;;;;;;;;
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;1;;1;1;3;190;4.146727677;;;;;;;;
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;1;2;1;1;;191;34.59265992;;;;;;;;
1;1;1;1;1;1;1;1;1;4;4;6;3;8;8;8;1;1;2;1;1;3;3;3;192;13.32847748;12.89480273;13.48150482;13.21421098;12.88877224;13.33390245;12.22673819;10.97028077;9.573909319
1;1;1;1;0;1;0;0;0;2;4;6;6;;3;;;;1;2;1;2;3;3;193;6.08154225;5.948330357;5.809135923;5.409908261;5.383583353;6.595669054;;;
1;1;0;1;1;1;0;1;1;2;3;;5;1;1;;1;1;1;1;1;2;2;1;194;32.52244407;35.05600965;41.75396937;66.49812721;67.72848297;74.48323418;74.9721176;115.0477231;133.2938392
1;1;1;1;1;1;1;1;1;3;3;5;5;1;1;5;1;1;2;1;2;2;2;3;195;18.90362294;18.14374409;19.44742757;19.34515662;15.01983835;13.07729257;10.90336106;14.94315399;11.01679861
1;1;1;1;1;1;1;1;0;4;4;6;1;8;8;8;1;;1;2;1;2;2;3;196;6.567060954;6.423368947;6.444362926;6.099742678;5.959371202;5.864946346;4.498710365;5.183820099;5.923781458
1;1;0;1;0;0;1;0;1;4;4;;6;;;8;;3;1;2;2;3;3;3;197;5.102254965;4.967378361;5.490384821;5.309187021;6.513660256;10.52408388;44.58474544;38.40730411;44.57039268
1;1;1;1;1;1;1;1;1;3;3;5;5;1;1;1;1;1;2;2;1;2;1;3;198;27.10352821;24.12539064;23.06899497;19.15437094;18.57231885;16.51934815;12.74300266;13.50542758;11.31374058
1;1;1;1;1;1;1;1;1;3;3;5;1;1;1;1;1;1;1;1;1;3;1;1;199;51.47329544;51.58883594;53.27484372;53.47012807;52.9690925;55.11786994;53.43452765;51.4228297;47.73356112
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;1;2;2;2;3;200;8.321882956;;;;;;;;
1;0;0;0;0;0;0;0;0;1;;;;;;;;;2;1;2;1;1;1;201;62.13328078;88.62712419;;;;;;;
1;1;1;1;1;1;0;0;1;3;3;5;2;3;1;;;1;2;1;2;1;1;;202;104.3708413;120.1456448;131.7145399;154.2761906;139.2532562;150.9694431;166.327535;336.4632073;271.7270007
1;1;1;1;1;1;1;1;0;3;3;5;5;5;1;8;1;;2;1;1;2;3;3;203;28.80588794;27.75690119;29.21562257;26.509931;24.90822448;25.45870202;25.50834043;29.61296466;39.19390737
1;1;1;1;1;1;1;1;1;4;4;6;1;8;8;8;8;1;1;1;1;3;1;3;204;19.55822499;19.30623809;19.62074665;19.78252036;19.60108553;20.07937185;19.48051914;19.54962494;20.26199867
1;1;1;1;1;1;0;0;0;4;4;6;6;6;8;;;;1;1;1;3;3;3;205;36.67042068;39.46656568;40.9474546;40.66504397;40.09840194;45.35691358;;;
1;1;1;1;1;1;1;1;1;4;4;6;8;8;8;8;8;1;1;2;;3;3;2;206;1.630724909;1.471197041;1.329290692;1.331055851;1.248807651;1.018274916;0.755467629;1.37350532;0.698394927
1;1;1;1;1;1;1;1;1;3;3;5;4;2;2;3;2;2;1;2;2;1;1;3;207;28.31101031;29.22272263;27.7701503;24.48047179;26.00535318;24.27469677;21.23071247;15.99034655;10.65035889
1;1;1;1;1;1;1;1;1;3;3;5;5;1;1;4;1;1;1;1;1;2;1;2;208;35.60673095;39.34096975;41.3485659;41.37159467;41.82374461;42.55591448;40.44350934;38.37561564;36.85353517
1;1;1;1;1;1;1;1;1;4;4;6;1;4;8;8;8;8;1;1;1;3;3;3;209;20.2635927;20.24966727;20.54063943;20.45469251;19.96627695;21.50653006;20.4173522;19.64157756;18.01670625
1;1;1;0;0;0;0;0;0;3;1;2;;;;;;;1;1;2;1;3;3;210;10.60023988;11.75098632;15.87794514;24.15141745;;;;;
1;1;0;1;1;1;1;1;1;4;3;;5;7;4;5;1;3;2;2;2;3;1;1;211;6.672232919;9.022724689;6.988469338;7.897544467;8.778189101;10.46395121;11.02170473;13.94880781;29.96544425
1;1;1;1;0;1;1;1;1;4;4;6;6;;5;5;1;1;2;1;1;2;2;3;212;22.37558213;21.45796965;22.72448183;21.48680193;20.89601853;36.85162694;37.38716051;39.20751176;35.45465067
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;1;1;3;3;3;213;21.10113235;;;;;;;;
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;2;1;1;1;1;214;6.874955037;9.790916494;19.27292107;42.13991906;114.7285309;200.5212706;240.934518;298.5291493;272.9887507
1;1;1;1;1;1;1;1;1;4;4;6;8;8;8;8;8;1;2;2;1;2;2;2;215;6.776550878;5.993697005;5.685781619;4.793015949;4.61175962;4.364380803;3.683460374;4.541994399;3.910906082
1;1;1;1;1;1;1;1;1;3;3;5;1;1;1;1;1;1;1;2;1;2;3;3;216;4.364255363;4.274649251;4.248540757;4.491367301;6.019761616;5.924379888;5.439367042;7.259722322;6.646272569
1;1;1;1;1;1;1;1;1;3;3;5;5;4;8;8;1;1;1;2;2;2;3;2;217;7.610128284;7.623307838;6.961940325;5.855978993;6.035526846;5.448981631;4.344512518;3.172471925;1.786088934
1;1;0;1;1;0;0;0;0;3;3;;5;5;;;;;2;2;1;1;2;3;218;7.261542929;7.719838084;8.413499951;10.18260471;11.28475519;13.49695309;;;
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;1;1;3;2;1;219;19.30827179;;;;;;;;
1;1;1;1;1;1;1;1;1;4;4;6;8;8;8;8;1;1;1;2;1;3;3;2;220;2.710888071;2.500509526;2.368194159;2.187641735;2.105793747;1.91559449;1.417425344;1.436716155;1.15542549
1;1;1;1;1;1;1;1;0;3;3;5;5;7;7;1;1;;1;1;1;2;3;3;221;14.74935147;15.09641417;15.68608875;15.6050208;15.26409499;15.53130948;14.64462005;13.92011029;12.42734335
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;2;1;2;2;3;222;4.994866526;;;;;;;;
1;1;1;1;1;1;1;1;0;3;3;5;5;5;1;1;1;;1;1;1;2;2;1;223;7.114017597;6.998326611;7.304292574;7.003955728;6.875434382;6.995796296;6.782139277;6.738176711;
1;1;1;1;1;1;1;0;0;3;3;5;1;7;1;1;;;2;2;1;2;1;1;224;6.900844661;6.056677868;5.709701003;4.753580122;4.839318727;4.401937596;3.840219934;;
1;1;0;1;1;1;1;0;0;2;4;;5;5;1;1;;;2;2;2;2;3;1;225;4.909164914;6.719450615;4.70811962;4.700642648;4.842888424;4.64011325;3.344857139;3.440515269;9.624721202
1;1;1;1;1;1;1;1;1;3;3;3;5;5;5;1;8;8;2;1;1;3;3;2;226;17.9408935;17.09141762;18.41781534;17.46453244;16.73718951;18.79286966;18.2808931;16.14813566;14.31098452
1;0;1;1;0;1;1;0;1;3;;5;1;;5;5;;1;2;1;2;1;1;1;227;18.14609077;20.70971112;31.9114392;42.63604092;35.42265315;60.37760878;54.08212328;105.0919195;198.0545137
1;1;1;1;1;1;1;1;1;3;3;5;1;4;1;4;1;1;1;1;1;3;1;;228;7.770576279;7.608873678;7.833918672;7.852406955;7.775518705;8.046064749;7.800331721;7.562943208;7.137754334
0;1;0;0;0;0;0;0;0;;3;;;;;;;;1;2;2;2;1;2;229;10.34336196;14.60390506;17.20671576;23.48707417;;;;;
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;1;1;1;3;3;230;17.37004393;29.55672473;;;;;;;
1;1;1;1;1;1;1;1;1;3;3;5;5;1;8;8;3;3;2;2;1;3;1;;231;33.29812052;28.49222375;26.78370379;22.18462781;22.13386769;19.12868821;14.4792857;15.17971888;13.198183
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;2;;2;3;3;232;4.217072884;;;;;;;;
1;0;0;0;0;0;0;0;0;1;;;;;;;;;1;2;;1;1;3;233;93.18450597;141.1626997;;;;;;;
1;1;0;0;0;0;0;0;0;1;3;;;;;;;;2;1;1;2;2;;234;79.16538623;89.45650477;103.4164731;;;;;;
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;1;1;1;2;1;3;1;2;235;4.656968356;4.295134673;4.108005995;3.789241929;3.676968281;3.387179216;2.50631002;2.630838325;2.13148644
1;1;1;0;0;0;0;0;0;4;4;6;;;;;;;2;2;;3;1;2;236;4.952236777;5.19621029;4.879054583;;;;;;
1;1;1;0;0;0;0;0;0;3;3;5;;;;;;;1;1;1;3;1;2;237;35.61775766;37.41587441;45.35912455;62.5591617;;;;;
1;1;1;1;1;1;1;1;1;2;3;5;5;1;5;5;1;1;2;1;2;1;1;1;238;12.93248298;14.50013545;16.00769965;21.93927864;16.87668909;15.02701469;12.46215529;21.39950087;19.8922599
1;1;1;1;1;1;1;0;1;3;3;5;5;5;5;5;;1;2;2;1;1;1;3;239;61.03105127;63.88959952;63.91466762;54.8037449;52.28576948;51.69989904;42.3691595;88.13816562;211.5096283
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;8;1;1;2;1;3;3;2;240;5.334298275;5.587162104;5.655555682;5.242718695;5.287735056;4.891072414;3.670702535;3.815097057;3.554495567
1;0;0;0;0;0;0;0;0;1;;;;;;;;;2;1;1;2;2;3;241;14.0574041;14.36425795;;;;;;;
1;1;1;1;1;1;0;0;0;2;3;5;5;5;1;;;;1;1;1;2;2;2;242;5.727311128;5.881332907;6.137776672;6.088230082;6.010712783;6.254547129;6.063528432;8.591196443;21.3695254
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;8;8;1;2;1;3;3;3;243;2.618260735;2.399570761;2.260140711;2.083726474;2.042418176;1.835608993;1.35824086;1.386429178;1.152790023
1;1;1;1;1;1;1;0;0;3;3;5;5;1;1;1;;;2;2;;3;1;2;244;2.815125688;2.89727971;2.212124123;2.166022506;1.475360682;1.78280412;0.980438146;1.155409494;
0;1;1;0;0;0;0;0;0;;4;6;;;;;;;1;2;1;1;2;2;245;16.99603745;26.0877299;31.04594781;50.62114715;;;;;
1;1;0;1;1;1;1;1;1;3;3;;5;5;5;1;1;7;2;1;1;2;2;3;246;27.26437945;28.90889028;33.9977878;60.75593404;59.31714041;67.4408063;63.41028095;70.20419555;70.22937805
1;1;1;1;1;0;1;0;0;3;3;5;1;1;;1;;;2;2;;2;2;3;247;2.70429544;3.231709123;3.48851697;3.396151671;3.304200992;3.800025707;3.691570903;4.95293819;7.420621756
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;2;2;2;;;248;41.43382806;;;;;;;;
0;1;1;1;1;1;1;1;1;;4;6;4;3;4;5;1;3;1;2;1;3;3;3;249;3.945565263;4.527164837;4.759803733;4.479641519;4.421688882;4.089993218;3.150113991;3.187822195;3.152198372
0;1;1;1;1;1;1;1;1;;4;6;6;8;8;8;8;1;1;1;1;3;2;3;250;7.681005156;8.929118592;9.460513528;9.577932735;9.498535591;9.504888114;9.023522049;8.471416037;7.621473896
1;1;1;1;1;1;1;1;1;3;3;5;5;8;8;8;1;1;1;2;1;2;1;;251;7.345597866;8.123980374;8.352646708;7.912023986;7.926734452;7.124096922;5.424142245;6.265330037;5.926292738
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;1;1;1;2;1;2;2;3;252;5.077571998;4.799126546;4.715258607;4.614307996;4.615072341;4.147763856;3.112856652;3.208253264;2.743184288
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;1;1;3;2;3;253;93.78056147;;;;;;;;
1;1;1;1;1;0;0;0;0;2;3;5;5;5;;;;;1;1;2;2;1;1;254;15.11383815;15.1772183;15.72731897;17.06526813;12.217894;15.12161038;20.3923433;52.59412064;193.7815633
1;1;1;0;1;0;0;0;0;3;3;5;;1;;;;;1;2;2;3;1;2;255;3.196069564;3.124546336;2.825067833;2.382768883;3.42150386;;;;
1;1;1;0;1;0;0;0;0;3;3;5;;1;;;;;2;1;1;2;1;2;256;22.34984977;22.59193146;23.59191327;28.05960282;41.31224808;;;;
1;1;1;1;1;1;1;1;1;1;1;3;3;4;4;4;2;3;1;2;;2;2;2;257;3.58885759;3.754548346;4.265096902;4.483618595;4.192069537;3.554491758;2.694943439;5.397275588;3.17192071
1;1;1;1;1;1;1;1;0;2;3;5;5;1;1;1;1;;1;1;2;2;1;;258;8.47428148;8.99980411;9.324864589;10.30071784;7.522359927;7.979549935;7.436164689;7.566590343;7.311749094
1;0;0;0;0;0;0;0;0;2;;;;;;;;;2;1;1;2;1;1;259;32.60318251;41.45296342;;;;;;;
1;1;1;1;1;1;0;1;0;3;3;5;1;1;1;;1;;1;2;;2;2;2;260;3.097175556;3.869838118;4.005246158;3.742385065;3.695870022;4.132619088;4.067652561;8.358133232;14.11534803
1;1;1;1;1;1;1;1;1;3;3;5;5;2;2;5;2;1;2;2;;2;1;1;261;3.40033097;3.60747786;3.570350935;3.107137311;2.622540328;2.864545893;2.383212634;2.068073287;1.12925879
1;1;1;0;0;0;0;0;0;3;3;5;;;;;;;2;1;1;2;2;3;262;9.236891904;9.987609191;11.07468376;;;;;;
1;1;1;1;1;1;1;1;0;3;3;5;5;1;8;8;1;;1;1;1;3;1;1;263;32.04465605;31.64927354;33.02319773;33.16579049;32.86196613;32.88394388;31.00658476;32.70079547;34.57222035
1;1;1;1;1;1;1;0;1;1;3;5;1;1;1;1;;1;1;1;2;1;1;1;264;34.28160377;48.23205298;62.30095506;87.3298618;70.03964411;87.4486238;85.56566409;119.7027996;237.0497128
1;1;1;0;0;0;0;0;0;4;4;6;;;;;;;1;2;1;3;1;3;265;5.120584045;4.822935577;4.701279898;4.485208846;;;;;
1;1;1;1;1;1;1;1;1;2;3;5;5;1;1;1;1;1;1;1;1;2;2;1;266;6.689459159;7.03880695;7.492730203;7.372730158;7.331767001;7.460117511;7.400008407;7.336957895;7.302802073
1;1;1;1;1;1;1;0;0;4;4;6;6;8;8;8;;;1;2;1;3;3;3;267;5.253373996;5.154306507;4.957907759;4.531819446;4.468835034;4.595239436;3.831537153;4.710093387;
1;1;1;1;1;1;1;1;1;3;3;5;4;5;5;5;1;1;1;2;1;2;2;2;268;18.28069367;17.22627262;17.79775105;16.55123823;16.85468277;16.94606012;12.65994343;13.76358918;11.36998681
1;0;0;0;0;0;0;0;0;3;;;;;;;;;2;2;;2;1;2;269;5.695532132;6.730772527;;;;;;;
1;1;1;0;0;0;0;0;0;2;3;5;;;;;;;1;1;2;3;2;3;270;27.76443363;29.42635239;30.67247998;39.20813121;42.8762437;167.8164993;320.7766634;378.2486617;320.7685128
1;1;1;1;1;0;0;0;0;4;4;6;1;4;;;;;1;1;1;2;3;2;271;8.516807704;8.41803604;8.805051616;9.103008074;8.927251832;8.933222287;11.4586565;;
1;0;0;0;0;0;0;0;0;3;;;;;;;;;2;1;1;2;3;2;272;17.47480643;17.09015296;;;;;;;
1;1;1;1;1;1;1;1;1;4;4;6;1;8;8;8;1;1;1;1;1;3;3;2;273;7.921469895;7.849916754;7.95016852;8.00192924;7.905016403;8.0979068;7.687795973;7.056619313;6.253628807
1;1;0;1;1;1;1;1;1;2;3;;5;5;1;1;7;1;1;1;1;2;1;3;274;45.99899063;48.71439646;62.10435457;98.94756254;100.0158915;136.8430815;139.2926938;164.4553139;157.0037582
1;1;1;1;1;1;1;1;1;3;3;5;5;5;5;1;1;3;1;2;;2;1;2;275;3.944178778;4.59106095;4.744046355;4.594977777;4.547883319;4.784506267;3.797389297;3.348382163;4.177334269
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;1;2;1;;3;276;38.10376441;;;;;;;;
1;1;1;1;1;1;1;1;1;3;3;5;5;1;1;1;1;1;1;2;;1;2;1;277;3.368267;3.329585037;3.118967152;3.745541817;3.727689375;3.298937248;2.594998107;5.65125735;4.171167506
1;1;1;1;1;1;1;0;0;2;3;5;5;5;1;1;;;2;1;1;2;3;2;278;29.38132427;55.42185444;87.83341724;120.6131635;132.4009627;154.8327909;154.4397735;198.5158139;354.6603477
1;1;1;1;1;0;0;0;1;4;1;4;2;3;;;;3;1;2;;3;3;3;279;6.087268716;5.670053107;5.270692069;5.374828347;5.814543787;5.045205521;7.942431015;29.69811352;57.20422108
1;1;1;1;1;0;0;0;0;3;4;6;6;2;;;;;1;1;1;2;3;2;280;20.94892759;21.28733564;22.37658719;21.95074634;21.44565021;;;;
1;1;1;1;1;1;1;0;1;3;3;5;1;1;1;1;;7;2;2;;3;;2;281;3.326951751;3.518030489;3.342807861;3.125979527;2.808440289;3.038815955;2.604072343;2.801125563;3.160389455
1;0;0;0;0;0;0;0;0;3;;;;;;;;;2;2;1;2;2;1;282;7.9454812;10.48074927;;;;;;;
1;1;1;1;1;0;0;0;1;4;4;6;6;8;;;;8;1;1;1;3;3;3;283;14.8021187;15.01990504;15.29500282;14.90093407;14.5607919;14.81569431;20.78500076;36.5597465;109.6189047
1;1;1;1;1;1;1;1;1;3;3;5;1;1;4;1;7;1;2;1;1;2;2;1;284;12.97780237;12.66789624;13.74728435;15.97922189;15.80105685;16.34676653;14.92023807;15.87046259;14.28047432
1;1;1;0;1;1;1;1;1;4;4;6;;6;1;8;8;8;2;1;1;3;3;3;285;19.27592126;18.53875246;19.03647023;19.86567878;29.50565564;36.07466929;34.60007122;32.23471158;26.73548484
